hotel_id,hotel_name,address,city,state,star_rating,url,photo1,photo2,photo3,photo4,photo5,overview,number_of_reviews,rating_average,price
148684,Swiss-Belhotel Borneo Banjarmasin,"Pangeran Antasari Street No. 86 A, P.O. Box 444, South Kalimantan",Banjarmasin,South Kalimantan,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148684,http://pix2.agoda.net/hotelimages/148/148684/148684_17052910540053291249.jpg?s=312x,http://pix5.agoda.net/hotelimages/148/148684/148684_16042209130041702691.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148684/148684_17052910490053291198.jpg?s=312x,http://pix2.agoda.net/hotelimages/148/148684/148684_17052910540053291248.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148684/148684_17052910540053291250.jpg?s=312x,"Located in Banjarmasin City Center, Swiss-Belhotel Borneo Banjarmasin is a perfect starting point from which to explore Banjarmasin. The hotel has everything you need for a comfortable stay. 24-hour room service, free Wi-Fi in all rooms, gift/souvenir shop, daily housekeeping, 24-hour security are just some of the facilities on offer. Some of the well-appointed guestrooms feature television LCD/plasma screen, carpeting, complimentary instant coffee, complimentary tea, scale. Take a break from a long day and make use of fitness center, outdoor pool, fishing, spa, massage. For reliable service and professional staff, Swiss-Belhotel Borneo Banjarmasin caters to your needs.",344,"7,70",442149
148721,Hotel Indonesia Kempinski Jakarta,Jl. MH Thamrin No. 1,Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148721,http://pix4.agoda.net/hotelimages/148721/-1/5b2e588e36c9a0e47c796ada1c51ce92.jpg?s=312x,http://pix2.agoda.net/hotelimages/148721/-1/ee554222b9bb51cb54526e5218bdc995.jpg?s=312x,http://pix5.agoda.net/hotelimages/148721/-1/2d519007165fc133804ab3277b33a089.jpg?s=312x,http://pix1.agoda.net/hotelimages/148721/-1/ad80a23690363c707f95651be3073022.jpg?s=312x,http://pix2.agoda.net/hotelimages/148721/-1/390e86838e9ad1474ad9fccd8d255bc9.jpg?s=312x,"Ideally located in the prime touristic area of Thamrin, Hotel Indonesia Kempinski Jakarta promises a relaxing and wonderful visit. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, laundromat, daily housekeeping, taxi service. Each guestroom is elegantly furnished and equipped with handy amenities. Enjoy the hotel's recreational facilities, including hot tub, fitness center, sauna, outdoor pool, spa, before retiring to your room for a well-deserved rest. Hotel Indonesia Kempinski Jakarta combines warm hospitality with a lovely ambiance to make your stay in Jakarta unforgettable.",2354,"9,10",1695000
148722,Swiss-Belhotel Maleosan Manado,Jl. Jend Sudirman Kav. 85-87,Manado,North Sulawesi,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148722,http://pix1.agoda.net/hotelimages/148722/-1/5de89205058d85e7511bdafa51b0b017.jpg?s=312x,http://pix2.agoda.net/hotelimages/148/148722/148722_20070912090091397110.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148722/148722_14032113180018804350.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148722/148722_14032113180018804353.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148722/148722_14032113180018804358.jpg?s=312x,"Located in Wenang, Swiss-Belhotel Maleosan Manado is a perfect starting point from which to explore Manado. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. Take advantage of the hotel's free Wi-Fi in all rooms, 24-hour front desk, 24-hour room service, facilities for disabled guests, luggage storage. Each guestroom is elegantly furnished and equipped with handy amenities. Access to the hotel's fitness center, sauna, outdoor pool, spa, massage will further enhance your satisfying stay. Swiss-Belhotel Maleosan Manado is an excellent choice from which to explore Manado or to simply relax and rejuvenate.",568,"7,90",502066
148738,Alila Villas Uluwatu,"Jl Belimbing Sari, Banjar Tambiyak, Desa Pecatu",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148738,http://pix4.agoda.net/hotelimages/8547062/0/89967a59d934e21a2b1c67dd6a1e8ba7.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148738/148738_16042016550041653030.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148738/148738_16042016510041652835.jpg?s=312x,http://pix2.agoda.net/hotelimages/8547062/0/ee0e0f9f8a7fe92b79f1b5283d761028.jpg?s=312x,http://pix5.agoda.net/hotelimages/8547062/0/791d3b602feb5f534c0f186e0872dfb9.jpg?s=312x,"The 5-star Alila Villas Uluwatu offers comfort and convenience whether you're on business or holiday in Bali. The hotel has everything you need for a comfortable stay. Free Wi-Fi in all rooms, 24-hour room service, Wi-Fi in public areas, valet parking, car park are just some of the facilities on offer. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, internet access – wireless, private pool, internet access – wireless (complimentary), non smoking rooms. Entertain the hotel's recreational facilities, including hot tub, fitness center, sauna, outdoor pool, spa. For reliable service and professional staff, Alila Villas Uluwatu caters to your needs.",467,"9,00",9171723
148771,Hotel Santika Premiere Slipi Jakarta,Jl. AIPDA K.S. Tubun No. 7,Jakarta,DKI Jakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148771,http://pix5.agoda.net/hotelimages/7457838/0/2e0c79ff89c4033c719764aa5c690493.jpg?s=312x,http://pix3.agoda.net/hotelimages/148771/-1/1cfee524d0e6982085c918e9801ff7d5.jpg?s=312x,http://pix5.agoda.net/hotelimages/148/148771/148771_17010414520050116477.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148771/148771_17010414520050116478.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148771/148771_17010414520050116480.jpg?s=312x,"Hotel Santika Premiere Slipi Jakarta is perfectly located for both business and leisure guests in Jakarta. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. 24-hour room service, free Wi-Fi in all rooms, 24-hour front desk, facilities for disabled guests, luggage storage are just some of the facilities on offer. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, clothes rack, complimentary instant coffee, complimentary tea, mirror. Take a break from a long day and make use of hot tub, fitness center, sauna, golf course (within 3 km), outdoor pool. For reliable service and professional staff, Hotel Santika Premiere Slipi Jakarta caters to your needs.",2001,"7,90",477273
148824,"The Mayflower, Jakarta - Marriott Executive Apartments","Sudirman Plaza, Indofood Tower, Jl. Jenderal Sudirman Kav.76-78",Jakarta,DKI Jakarta,"4,50",https://www.agoda.com/partners/partnersearch.aspx?hid=148824,http://pix2.agoda.net/hotelimages/148/148824/148824_19051616020074549194.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148824/148824_15072816120033195184.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148824/148824_15072115240032700713.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148824/148824_15072115240032700714.jpg?s=312x,http://pix2.agoda.net/hotelimages/148/148824/148824_15072115240032700715.jpg?s=312x,"The 5-star The Mayflower Jakarta Marriott Executive Apartment offers comfort and convenience whether you're on business or holiday in Jakarta. The hotel has everything you need for a comfortable stay. All the necessary facilities, including 24-hour room service, free Wi-Fi in all rooms, daily housekeeping, taxi service, 24-hour security, are at hand. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless, non smoking rooms, air conditioning, heating to ensure a restful night. Access to the hotel's yoga room, hot tub, fitness center, sauna, golf course (within 3 km) will further enhance your satisfying stay. Discover all Jakarta has to offer by making The Mayflower Jakarta Marriott Executive Apartment your base.",417,"8,10",800000
148825,JW Marriott Hotel Medan,Jl. Putri Hijau No. 10,Medan,North Sumatera,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148825,http://pix2.agoda.net/hotelimages/148825/-1/53c66061df94fa53c6d50225419ee9c8.jpg?s=312x,http://pix3.agoda.net/hotelimages/148/148825/148825_14050818560019350810.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148825/148825_16041514500041541094.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148825/148825_16041514510041541107.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148825/148825_16041514510041541108.jpg?s=312x,"Located in Medan Perjuangan, JW Marriott Medan is a perfect starting point from which to explore Medan. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. 24-hour room service, 24-hour security, daily housekeeping, gift/souvenir shop, taxi service are there for guest's enjoyment. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. The hotel's peaceful atmosphere extends to its recreational facilities which include hot tub, fitness center, sauna, golf course (within 3 km), outdoor pool. A welcoming atmosphere and excellent service are what you can expect during your stay at JW Marriott Medan.",2760,"8,80",738000
148874,Bali World Hotel,Jl. Soekarno Hatta No. 713 By-Pass Timur,Bandung,West Java,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148874,http://pix5.agoda.net/hotelimages/148/148874/148874_16040809570041390782.jpg?s=312x,http://pix3.agoda.net/hotelimages/148/148874/148874_15030716420025892733.jpg?s=312x,http://pix5.agoda.net/hotelimages/148/148874/148874_15030716240025892688.jpg?s=312x,http://pix3.agoda.net/hotelimages/148/148874/148874_15031414530026091308.jpg?s=312x,http://pix5.agoda.net/hotelimages/148/148874/148874_16022015310040065213.jpg?s=312x,"Bali World Hotel is a popular choice amongst travelers in Bandung, whether exploring or just passing through. The hotel has everything you need for a comfortable stay. Take advantage of the hotel's 24-hour room service, Wi-Fi in public areas, car park, restaurant, laundry service. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like non smoking rooms, air conditioning, wake-up service, desk, mini bar. Take a break from a long day and make use of fitness center, sauna, outdoor pool, spa, massage. No matter what your reasons are for visiting Bandung, Bali World Hotel will make you feel instantly at home.",689,"6,80",225000
148956,Rumah Bali Nusa Dua,Pratama Street Tanjung Benoa,Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148956,http://pix4.agoda.net/hotelimages/148/148956/148956_15060912040029010370.jpg?s=312x,http://pix3.agoda.net/hotelimages/148/148956/148956_14030710050018591118.jpg?s=312x,http://pix1.agoda.net/hotelimages/148/148956/148956_15060912030029010366.jpg?s=312x,http://pix5.agoda.net/hotelimages/148/148956/148956_15060912040029010367.jpg?s=312x,http://pix2.agoda.net/hotelimages/148/148956/148956_15060912040029010368.jpg?s=312x,"Rumah Bali Nusa Dua is conveniently located in the popular Nusa Dua area. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. Free Wi-Fi in all rooms, 24-hour security, convenience store, daily housekeeping, fax machine are on the list of things guests can enjoy. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find fax machine, closet, complimentary tea, towels, complimentary instant coffee. The hotel's peaceful atmosphere extends to its recreational facilities which include yoga room, outdoor pool, massage, pool (kids), tennis courts. For reliable service and professional staff, Rumah Bali Nusa Dua caters to your needs.",1257,"8,80",838110
148997,Aston Kuta Hotel and Residence,Jl. Wana Segara No. 2-5,Bali,Bali,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=148997,http://pix1.agoda.net/hotelimages/148997/-1/66f8fb7c5defde284022de28d4e57b90.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148997/148997_13111210470017382993.jpg?s=312x,http://pix5.agoda.net/hotelimages/148/148997/148997_15072017180032629192.jpg?s=312x,http://pix4.agoda.net/hotelimages/148/148997/148997_15072017180032629194.jpg?s=312x,http://pix2.agoda.net/hotelimages/148/148997/148997_15072017180032629195.jpg?s=312x,"Ideally located in the prime touristic area of Kuta, Aston Kuta Hotel and Residence promises a relaxing and wonderful visit. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, taxi service are just some of the facilities on offer. Each guestroom is elegantly furnished and equipped with handy amenities. Recuperate from a full day of sightseeing in the comfort of your room or take advantage of the hotel's recreational facilities, including fitness center, outdoor pool, spa, massage, kids club. Discover all Bali has to offer by making Aston Kuta Hotel and Residence your base.",988,"8,00",909901
149052,Batam View Beach Resort,Jl. Hang Lekir,Batam Island,Riau Islands,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=149052,http://pix4.agoda.net/hotelimages/149/149052/149052_15012019550024720287.jpg?s=312x,http://pix5.agoda.net/hotelimages/149/149052/149052_16042216330041722768.jpg?s=312x,http://pix5.agoda.net/hotelimages/149/149052/149052_14101712340022794603.jpg?s=312x,http://pix5.agoda.net/hotelimages/149/149052/149052_14101712340022794604.jpg?s=312x,http://pix1.agoda.net/hotelimages/149/149052/149052_14101712350022794606.jpg?s=312x,"Batam View Beach Resort is perfectly located for both business and leisure guests in Batam Island. The hotel offers a wide range of amenities and perks to ensure you have a great time. 24-hour room service, free Wi-Fi in all rooms, 24-hour front desk, luggage storage, Wi-Fi in public areas are just some of the facilities on offer. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. Take a break from a long day and make use of private beach, sauna, golf course (within 3 km), outdoor pool, fishing. Batam View Beach Resort combines warm hospitality with a lovely ambiance to make your stay in Batam Island unforgettable.",1796,"7,20",674459
149063,Somerset Grand Citra Jakarta,Jl. Prof. Dr. Satrio Kavling 1,Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=149063,http://pix5.agoda.net/hotelimages/149/149063/149063_15071316450032197090.jpg?s=312x,http://pix1.agoda.net/hotelimages/149/149063/149063_16041513490041538873.jpg?s=312x,http://pix5.agoda.net/hotelimages/149/149063/149063_16041513490041538865.jpg?s=312x,http://pix3.agoda.net/hotelimages/149/149063/149063_16041513490041538866.jpg?s=312x,http://pix2.agoda.net/hotelimages/149/149063/149063_16041513490041538867.jpg?s=312x,"Somerset Grand Citra Jakarta is conveniently located in the popular Kuningan area. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, 24-hour security, convenience store, daily housekeeping. Slippers, separate living room, internet access – wireless (complimentary), air conditioning, desk can be found in selected guestrooms. Access to the hotel's badminton court, yoga room, fitness center, sauna, outdoor pool will further enhance your satisfying stay. For reliable service and professional staff, Somerset Grand Citra Jakarta caters to your needs.",1543,"7,50",1303147
149155,Grand Quality Hotel,"Jalan Adisucipto No. 48, Depok",Yogyakarta,D.I. Yogyakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=149155,http://pix5.agoda.net/hotelimages/149/149155/149155_17021616510051073295.jpg?s=312x,http://pix2.agoda.net/hotelimages/149155/-1/9a8e3453dfc366a46a9049db7cbad35a.jpg?s=312x,http://pix2.agoda.net/hotelimages/149155/-1/5c6bac8d705282ae7b7a7b6b41e0aa40.jpg?s=312x,http://pix2.agoda.net/hotelimages/149155/-1/0389e12a9ad0b60a13aa695f8b6bafa6.jpg?s=312x,http://pix1.agoda.net/hotelimages/149155/-1/dc5a40bff9e3db3298b1b5466973b49f.jpg?s=312x,"GQ Hotel Yogyakarta is conveniently located in the popular Yogyakarta Airport area. The hotel has everything you need for a comfortable stay. Take advantage of the hotel's 24-hour room service, free Wi-Fi in all rooms, daily housekeeping, 24-hour security, taxi service. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, complimentary instant coffee, complimentary tea, mirror, slippers. Take a break from a long day and make use of golf course (within 3 km), outdoor pool, children's playground, pool (kids), garden. GQ Hotel Yogyakarta is an excellent choice from which to explore Yogyakarta or to simply relax and rejuvenate.",888,"7,70",2616842
149184,Banana Inn Hotel,Jl. Dr. Setiabudhi 191,Bandung,West Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=149184,http://pix4.agoda.net/hotelimages/149/149184/149184_15111610120037760746.jpg?s=312x,http://pix3.agoda.net/hotelimages/149/149184/149184_15080818500033909810.jpg?s=312x,http://pix4.agoda.net/hotelimages/149/149184/149184_15082512060034994103.jpg?s=312x,http://pix1.agoda.net/hotelimages/149/149184/149184_15082512060034994109.jpg?s=312x,http://pix3.agoda.net/hotelimages/149/149184/149184_15082512060034994112.jpg?s=312x,"Located in Gegerkalong, Banana Inn Hotel is a perfect starting point from which to explore Bandung. Both business travelers and tourists can enjoy the hotel's facilities and services. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, taxi service are just some of the facilities on offer. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, clothes rack, free welcome drink, linens, mirror. To enhance guests' stay, the hotel offers recreational facilities such as fitness center, sauna, outdoor pool, spa, massage. Banana Inn Hotel combines warm hospitality with a lovely ambiance to make your stay in Bandung unforgettable.",1542,"7,60",273633
149193,Cakra Kusuma Hotel,"Jalan Kaliurang Km 5.2, No 25",Yogyakarta,D.I. Yogyakarta,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=149193,http://pix3.agoda.net/hotelimages/149/149193/149193_13102514330017106805.jpg?s=312x,http://pix4.agoda.net/hotelimages/149/149193/149193_14010611330018008268.jpg?s=312x,http://pix1.agoda.net/hotelimages/149/149193/149193_13102514330017106808.jpg?s=312x,http://pix4.agoda.net/hotelimages/149/149193/149193_13102514330017106813.jpg?s=312x,http://pix3.agoda.net/hotelimages/149/149193/149193_13102514330017106816.jpg?s=312x,"Located in Depok, Cakra Kusuma Hotel is a perfect starting point from which to explore Yogyakarta. The property features a wide range of facilities to make your stay a pleasant experience. To be found at the hotel are free Wi-Fi in all rooms, 24-hour front desk, 24-hour room service, facilities for disabled guests, express check-in/check-out. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. To enhance guests' stay, the hotel offers recreational facilities such as outdoor pool, spa, massage, pool (kids), billiards. Friendly staff, great facilities and close proximity to all that Yogyakarta has to offer are three great reasons you should stay at Cakra Kusuma Hotel.",523,"7,20",173566
154523,Sheraton Senggigi Beach Resort,Jalan Raya Senggigi Km. 8,Lombok,West Nusa Tenggara,"4,50",https://www.agoda.com/partners/partnersearch.aspx?hid=154523,http://pix5.agoda.net/hotelimages/5105028/0/21f3e99f1271c857c3eeca3c260e8cac.jpg?s=312x,http://pix2.agoda.net/hotelimages/154523/-1/e84172a24a29e7d74a51df19e4247746.jpg?s=312x,http://pix1.agoda.net/hotelimages/154/154523/154523_17072116460054604596.jpg?s=312x,http://pix5.agoda.net/hotelimages/154523/-1/705b893f49cf091d6cf4b77315c0de9b.jpg?s=312x,http://pix2.agoda.net/hotelimages/154523/-1/9007f4efcd6896a4320676cda98bc5f9.jpg?s=312x,"Located in Senggigi, Sheraton Senggigi Beach Resort is a perfect starting point from which to explore Lombok. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Service-minded staff will welcome and guide you at the Sheraton Senggigi Beach Resort. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, clothes rack, mirror, towels, private pool. Entertain the hotel's recreational facilities, including private beach, fitness center, sauna, outdoor pool, diving. Convenience and comfort makes Sheraton Senggigi Beach Resort the perfect choice for your stay in Lombok.",1109,"8,50",800000
159105,"The Ritz-Carlton Jakarta, Pacific Place",Sudirman Central Business District (SCBD) JL. Jenderal Sudirman Kav.52-53,Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159105,http://pix5.agoda.net/hotelimages/159105/-1/4b93bd2e4b2d69168f6172eb369fe53c.jpg?s=312x,http://pix1.agoda.net/hotelimages/159/159105/159105_17062312110054017939.jpg?s=312x,http://pix5.agoda.net/hotelimages/159/159105/159105_17062213270053969249.jpg?s=312x,http://pix5.agoda.net/hotelimages/159/159105/159105_17062213350053969819.jpg?s=312x,http://pix2.agoda.net/hotelimages/159/159105/159105_17062213420053970426.jpg?s=312x,"Stop at The Ritz-Carlton Jakarta, Pacific Place to discover the wonders of Jakarta. Both business travelers and tourists can enjoy the hotel's facilities and services. 24-hour room service, free Wi-Fi in all rooms, 24-hour front desk, facilities for disabled guests, express check-in/check-out are just some of the facilities on offer. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, mirror, towels, closet, internet access – wireless. Enjoy the hotel's recreational facilities, including hot tub, fitness center, sauna, golf course (within 3 km), outdoor pool, before retiring to your room for a well-deserved rest. No matter what your reasons are for visiting Jakarta, The Ritz-Carlton Jakarta, Pacific Place will make you feel instantly at home.",280,"9,10",2610000
159159,FM7 Resort Hotel Bandara Jakarta Airport,Jl. Raya Perancis No. 67 Cengkareng,Jakarta,DKI Jakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159159,http://pix1.agoda.net/hotelimages/159/159159/159159_15063013080031265521.jpg?s=312x,http://pix3.agoda.net/hotelimages/159/159159/159159_17110808480058884490.jpg?s=312x,http://pix1.agoda.net/hotelimages/159/159159/159159_15063012440031263158.jpg?s=312x,http://pix2.agoda.net/hotelimages/159/159159/159159_15063012490031263457.jpg?s=312x,http://pix5.agoda.net/hotelimages/159/159159/159159_15063012530031263849.jpg?s=312x,"FM7 Resort Hotel Jakarta is conveniently located in the popular Airport Soekarno Hatta area. The hotel has everything you need for a comfortable stay. To be found at the hotel are 24-hour room service, free Wi-Fi in all rooms, 24-hour security, gift/souvenir shop, postal service. Some of the well-appointed guestrooms feature television LCD/plasma screen, complimentary instant coffee, complimentary tea, linens, mirror. To enhance guests' stay, the hotel offers recreational facilities such as hot tub, fitness center, sauna, indoor pool, spa. For reliable service and professional staff, FM7 Resort Hotel Jakarta caters to your needs.",5533,"7,90",990000
159233,Puri Saron Baruna Beach Cottages,"Jl. Ahmad Yani, Desa Pemaron, Buleleng-Singaraja",Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159233,http://pix3.agoda.net/hotelimages/159233/-1/d6ef6d5d999bb5a181eef1717764e592.jpg?s=312x,http://pix2.agoda.net/hotelimages/159/159233/159233_14111015180023269353.jpg?s=312x,http://pix5.agoda.net/hotelimages/159/159233/159233_15031810450026194091.jpg?s=312x,http://pix1.agoda.net/hotelimages/159/159233/159233_15031810450026194093.jpg?s=312x,http://pix1.agoda.net/hotelimages/159/159233/159233_15111109530037648837.jpg?s=312x,"Puri Saron Baruna Beach Cottages is a popular choice amongst travelers in Bali, whether exploring or just passing through. The property features a wide range of facilities to make your stay a pleasant experience. All the necessary facilities, including 24-hour room service, 24-hour front desk, Wi-Fi in public areas, car park, room service, are at hand. Some of the well-appointed guestrooms feature television LCD/plasma screen, clothes rack, mirror, slippers, towels. Enjoy the hotel's recreational facilities, including private beach, outdoor pool, spa, massage, pool (kids), before retiring to your room for a well-deserved rest. Puri Saron Baruna Beach Cottages combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",159,"7,10",283698
159241,Nirwana Beach and Resort,Jalan Raya Sengkidu,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159241,http://pix5.agoda.net/hotelimages/159241/-1/f876530f99744d341912252b38301526.jpg?s=312x,http://pix3.agoda.net/hotelimages/159241/-1/24e44904681910e06732cef66e3ef41a.jpg?s=312x,http://pix3.agoda.net/hotelimages/159241/-1/224eddcc3b9c1d39d9974448b4a11c14.jpg?s=312x,http://pix5.agoda.net/hotelimages/159241/-1/b6fbf7340515f6e1d435672ab286cc32.jpg?s=312x,http://pix2.agoda.net/hotelimages/159241/-1/0465651f1ac65dd905755e059f021bdc.jpg?s=312x,"The Nirwana Resort & Spa is conveniently located in the popular Candidasa area. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. All the necessary facilities, including free Wi-Fi in all rooms, 24-hour front desk, Wi-Fi in public areas, car park, room service, are at hand. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like internet access – wireless (complimentary), non smoking rooms, air conditioning, desk, mini bar. The hotel offers various recreational opportunities. A welcoming atmosphere and excellent service are what you can expect during your stay at The Nirwana Resort & Spa.",307,"8,00",702663
159247,Villa Uma Sapna,"Jl. Drupadi No. 20XX, Basangkasa",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159247,http://pix3.agoda.net/hotelimages/159/159247/159247_17041417050052401910.jpg?s=312x,http://pix4.agoda.net/hotelimages/159/159247/159247_15062514010030799144.jpg?s=312x,http://pix2.agoda.net/hotelimages/159/159247/159247_15082713170035178204.jpg?s=312x,http://pix3.agoda.net/hotelimages/159/159247/159247_15082713170035178209.jpg?s=312x,http://pix1.agoda.net/hotelimages/159/159247/159247_15082713170035178210.jpg?s=312x,"Villa Uma Sapna is conveniently located in the popular Seminyak area. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, taxi service are just some of the facilities on offer. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like television LCD/plasma screen, children's high chair, clothes rack, complimentary instant coffee, complimentary tea. Access to the hotel's hot tub, outdoor pool, spa, massage, garden will further enhance your satisfying stay. Convenience and comfort makes Villa Uma Sapna the perfect choice for your stay in Bali.",583,"8,90",1386694
159250,The Club Villas,"Jl. Kayu Aya, Gang Darma, Seminyak, Kuta, Seminyak, Kuta, Badung Regency, Bali.",Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159250,http://pix2.agoda.net/hotelimages/159/159250/159250_14110414110023171710.jpg?s=312x,http://pix3.agoda.net/hotelimages/159/159250/159250_14110414020023171503.jpg?s=312x,http://pix4.agoda.net/hotelimages/159/159250/159250_14110414240023172219.jpg?s=312x,http://pix2.agoda.net/hotelimages/159/159250/159250_14110414240023172220.jpg?s=312x,http://pix2.agoda.net/hotelimages/159/159250/159250_14110414240023172221.jpg?s=312x,"The 4-star The Club Villas offers comfort and convenience whether you're on business or holiday in Bali. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Free Wi-Fi in all rooms, 24-hour front desk, luggage storage, Wi-Fi in public areas, car park are there for guest's enjoyment. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless, private pool, internet access – wireless (complimentary), non smoking rooms to ensure a restful night. The hotel's peaceful atmosphere extends to its recreational facilities which include outdoor pool, spa, massage, garden. No matter what your reasons are for visiting Bali, The Club Villas will make you feel instantly at home.",508,"8,20",1880186
159255,Puri Saron Madangan,"Desa Madangan, Petak",Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=159255,http://pix1.agoda.net/hotelimages/159255/-1/5508939e82e1413ccf587ec26108866c.jpg?s=312x,http://pix3.agoda.net/hotelimages/159/159255/159255_19062508070076782311.jpg?s=312x,http://pix4.agoda.net/hotelimages/159255/-1/5653bc2c3be367c9453b04f8b2022e10.jpg?s=312x,http://pix3.agoda.net/hotelimages/159255/-1/9d456d4e5354410a031f186cce2c69f7.jpg?s=312x,http://pix2.agoda.net/hotelimages/159255/-1/4ac5585eb33d5ad809c0c27097dc92d2.jpg?s=312x,"Ideally located in the prime touristic area of Ubud, Puri Saron Madangan promises a relaxing and wonderful visit. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. Service-minded staff will welcome and guide you at the Puri Saron Madangan. Designed for comfort, selected guestrooms offer towels, separate living room, mirror, internet access – wireless, private pool to ensure a restful night. Enjoy the hotel's recreational facilities, including yoga room, hot tub, outdoor pool, spa, massage, before retiring to your room for a well-deserved rest. Puri Saron Madangan combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",38,"8,10",283698
